date,usd_jpy
2026-01-21,106.9189
2026-01-22,161.0839
2026-01-23,103.4151
2026-01-24,98.041
2026-01-25,97.9479
2026-01-26,100.4333
2026-01-27,144.3914
2026-01-28,160.3899
2026-01-29,104.936
2026-01-30,128.2765
2026-01-31,120.5691
2026-02-01,152.7793
2026-02-02,131.1992
2026-02-03,159.6601
2026-02-04,143.4402
2026-02-05,102.3912
2026-02-06,146.8568
2026-02-07,90.8472
2026-02-08,164.261
2026-02-09,94.9144
2026-02-10,128.722
2026-02-11,93.4984
2026-02-12,127.9655
2026-02-13,169.9145
2026-02-14,134.9382
2026-02-15,123.6049
2026-02-16,100.9587
2026-02-17,145.4033
2026-02-18,98.0529
2026-02-19,118.4844
2026-02-20,149.8501
2026-02-21,146.8532
2026-02-22,125.4562
2026-02-23,143.9559
2026-02-24,128.5766
2026-02-25,128.2939
2026-02-26,161.0657
2026-02-27,145.356
2026-02-28,159.2672
2026-03-01,146.2403
2026-03-02,96.1393
2026-03-03,126.0915
2026-03-04,142.5712
2026-03-05,128.5276
2026-03-06,103.1258
2026-03-07,158.5948
2026-03-08,91.3825
2026-03-09,165.449
2026-03-10,122.9328
2026-03-11,169.9852
2026-03-12,127.8781
2026-03-13,148.7679
2026-03-14,164.4039
2026-03-15,149.1859
2026-03-16,116.2667
2026-03-17,139.2405
2026-03-18,91.6663
2026-03-19,120.2647
2026-03-20,116.8604
2026-03-21,167.771
2026-03-22,151.5496
2026-03-23,133.1936
2026-03-24,113.3502
2026-03-25,132.0351
2026-03-26,167.4051
2026-03-27,169.6446
2026-03-28,140.5754
2026-03-29,124.8645
2026-03-30,117.1501
2026-03-31,134.3251
2026-04-01,99.8139
2026-04-02,140.9998
2026-04-03,95.0261
2026-04-04,132.7145
2026-04-05,99.0006
2026-04-06,132.2636
2026-04-07,154.9398
2026-04-08,90.5668
2026-04-09,153.5456
2026-04-10,92.9753
2026-04-11,140.3088
2026-04-12,166.4695
2026-04-13,127.818
2026-04-14,150.9075
2026-04-15,158.9005
2026-04-16,162.0838
2026-04-17,123.2099
2026-04-18,95.2798
2026-04-19,125.6117
2026-04-20,146.017
2026-04-21,132.8258
2026-04-22,133.603
2026-04-23,106.3734
2026-04-24,156.5161
2026-04-25,100.9238
2026-04-26,103.3551
2026-04-27,129.2257
2026-04-28,95.6117
2026-04-29,147.483
2026-04-30,120.0271
2026-05-01,128.7216
2026-05-02,151.5838
2026-05-03,166.7345
2026-05-04,138.016
2026-05-05,104.705
2026-05-06,114.7736
2026-05-07,152.3006
2026-05-08,124.6825
2026-05-09,131.1345
2026-05-10,97.0331
2026-05-11,94.6505
2026-05-12,169.858
2026-05-13,132.2793
2026-05-14,155.8156
2026-05-15,114.2341
2026-05-16,110.2638
2026-05-17,111.284
2026-05-18,113.8995
2026-05-19,122.1197
2026-05-20,122.0626
2026-05-21,151.4985
2026-05-22,134.7186
2026-05-23,136.1852
2026-05-24,131.6662
2026-05-25,110.9662
2026-05-26,135.1178
